Product Name,Price,Rating,Seller Name
KP Original Battery 3.7V Rechargeable Lithium Ion Battery Power Bank Cell Use for Led Light Bluetooth Speaker Emergency Light (3.7V 2500Mah Li-Ion Battery),299,5.0 out of 5 stars,M.R.P:
"Spigen 5in1 10000mAh Wireless Power Bank with USB-C Dual Charging Dock for Airpods and Smartwatches, Lithium Polymer - Black","3,175",3.6 out of 5 stars,"(
₹793.75/count)"
"LAPCARE Volt I Pocket Size Power Bank, 10000 mAh, Rapid Charge, 22.5W Output, Outputs -USB | PD Type C | Lightning, LED Indicator, Built in Cables, Built in Protection, Made in India (Grey)","1,199",5.0 out of 5 stars,M.R.P:
"CALL MATE DX03 Power Bank 10000mAh Li-Polymer with 2.4 Fast Charging with 1 USB Port and 2 Input (Micro, Type C),Semi Digital Battery Indicator, in-Built 3 in 1 Detachable Cable (Red)",899,3.5 out of 5 stars,M.R.P:
"Portronics Luxcell B12 10,000mAh 12W Power Bank, Ultra Slim Power Bank with USB-A Output Port & Dual Input Ports (Micro & Type C Input Ports)|BIS Certified |Type C Cable Included|Made in India(Yellow)",618,3.7 out of 5 stars,M.R.P:
"Belkin 20000 mAh 30W PD Power Bank for MacBook, Mobiles and Tablets with USB-C Port, USB-C Cable Included - White","5,989",4.5 out of 5 stars,M.R.P:
"Ambrane MagSafe Wireless 10000mAh Fast Charging Power Bank, Premium Metallic Body, Strong Magnet, 20W Output for iPhone 12 & Above, Android & Other Qi Enabled Devices (Aerosync PB Prime, Orange)","2,499",4.3 out of 5 stars,M.R.P:
"ZEBRONICS MW64 Compact Power Bank, 10000 mAh, Rapid Charge, 22.5W Output, Outputs - Type C Cable | Type C Port | Lightning Port, Percentage Indicator, Made in India (Lavender)","1,519",3.2 out of 5 stars,M.R.P:
LAPCARE Blaze Pro 20000mAh Powerbank | 22.5w PD Fast Charging | Lite Waight | Dual in - Out Port (Type-C + Dual USB) | Smart Chip Protection for iPhone and Android Devices | Made in India,979,3.8 out of 5 stars,M.R.P:
xcluma Dual USB 5V 1A 2.1A Mobile Power Bank 18650 Battery Charger PCB Module Board,263,3.4 out of 5 stars,M.R.P:
"iGear Max 10 Plus 10000mAh Magsafe Power Bank, 15W Wireless & 22.5W Wired Charging, Digital Display, Type-C Input/Output, Phone Stand, Magnetic Ring for iPhone 12 & Above, Android & Qi Devices (Blue)","1,799",3.6 out of 5 stars,M.R.P:
"Stuffcool Click Max 10000mAh Powerbank with Built-in PD20W Type-C Cable to Fast Charge iPhones 50% in 30 Mins, 15W Magnetic Wireless Charging for iPhone 12/13/14/15/16 and AirPods Pro (White)","3,299",3.9 out of 5 stars,M.R.P:
"Amazon Basics 20000 mAh 22.5W Fast Charging Lithium Polymer Power Bank with Type C Cable | Dual Input, Triple Output | White","1,349",3.5 out of 5 stars,M.R.P:
URBN 5000 mAh Premium Magsafe Power Bank | 15W Fast Wireless Charging |Strong Magnetic Hold | Type C Input/Output | Pass Through Charging | MagTag Ring Included | (Light Blue),"1,999",3.6 out of 5 stars,M.R.P:
DR VAKU® 10000mAh Magnetic Wireless Power Bank Maxen Magpro for iPhone 15/14/13/12 Series Type C Fast Charging Lithium Polymer Battery (Input & Output) 15w Wireless & Mag-Safe - White,"2,999",4.1 out of 5 stars,M.R.P:
kesig® 1500mAh Large Capacity Battery Small Solar Charger Solar Power Bank Keychain Charger for Mobile Phones with Carabiner Emergency Power Supply - C pin,789,2.5 out of 5 stars,M.R.P:
"Stuffcool Ally 10000mAh Compact powerbank with Fast Wired Charging for iPhone, Built in Watch Charger, Lightning to Type C Cable Included, Charges iPhone 50% in 30 mins","1,999",3.3 out of 5 stars,M.R.P:
"Spigen ArcPack 10000mAh Power Bank | PD 3.0 Fast Carging | 22.5W Max Output | 2 Type-C Ports,1 USB-A Port- (ABS + PC | Black)","1,414",3.8 out of 5 stars,M.R.P:
"LAPCARE Volt I Pocket Size Power Bank, 10000 mAh, Rapid Charge, 22.5W Output, Outputs -USB | PD Type C | Lightning, LED Indicator, Built in Cables, Built in Protection, Made in India Green","1,199",4.5 out of 5 stars,M.R.P:
OBOE Silicon Soft Cover Case for Mi Power Bank 3i 10000 mAh/Mi Wireless Power Bank 10000 mAh Battery (Black) [Power Bank NOT Included],332,4.0 out of 5 stars,M.R.P:
OBOE Silicon Soft Cover Case for Redmi Power Bank 20000 mAh Battery (Black) [Power Bank NOT Included],332,3.8 out of 5 stars,M.R.P:
"Stuffcool Click 20000mAh Magnetic Wireless Powerbank Natural Titanium Finish Perfect for iPhone 16,15,14,13,12 with Led Display and 20W Fast Wired Charging - Charges iPhone 50% in 30 mins","3,999",3.7 out of 5 stars,100+ bought in past month
Electronic Spices 2USB Power Bank Charging Module Circuit Board- DC-DC Step Up Boost Power Supply Module - 5V 1A (2 USB),139,2.8 out of 5 stars,M.R.P:
"ElevOne by Ambrane 20000mAh Power Bank with 10.5W Fast Charging, Dual USB Output, Made in India, Multi-Layer Protection, Wide Compatibility, Stylish & Compact Design + Type-C Cable (Rapid 20, Black)",999,3.5 out of 5 stars,M.R.P:
"Spigen 5in1 10000mAh Wireless Power Bank & 35W GaN PPS Charger 1 Port with USB-A Dual Charging Dock for Airpods and Smartwatches, Lithium Polymer - Black","4,099",3.6 out of 5 stars,"(
₹819.80/count)"
"Belkin 5000 mAh Magnetic MagSafe Wireless Power Bank with Stand, Sleek Design for iPhone 15, 14, 13 and 12 Series, Compatible with MagSafe Covers – Pink","3,499",3.6 out of 5 stars,M.R.P:
"ZEBRONICS MW65 Wireless Power Bank, 10000 mAh, Rapid Charge, Built-in Wireless Charging Pad, Outputs - 22.5W Wired | 15W Wireless, Type C PD, LED Indicator, Made in India (Fun Beige)","1,719",3.8 out of 5 stars,M.R.P:
"CALLMATE Powernugget 5000mAh 23W Fast Charging Type C Power Bank with 23W Type C PD Input & Output, Compatible with Samsung Type C Phones, Tablets (Type-C, Li-Ion, Black)",699,3.2 out of 5 stars,M.R.P:
"Anker 548 Power Bank (PowerCore Reserve 192Wh) B2B - UN (excluded CN, Europe) Green Iteration 1","15,999",4.5 out of 5 stars,M.R.P:
"pTron Dynamo 10000mAh 22.5W Power Bank Supports VOOC/Wrap/Dash USB Charging, 20W PD Fast Charging, 3 Output, 2 Input Ports Type-C/PD & Micro USB & Multiple Layers of Protection (Blue)",999,3.4 out of 5 stars,M.R.P:
"Spigen ArcPack 10000mAh Power Bank | PD 3.0 Fast Carging | 22.5W Max Output | 2 Type-C Ports,1 USB-A Port - (ABS + PC | Navy Blue)","1,414",4.6 out of 5 stars,M.R.P:
LAPCARE Trust-1 Wireless 10000 mAh Fast Charging PD Power Bank | Strong Magnetic Hold | Magsafe Compatible for iPhone 12 & Above | 15w Wireless & 20w with Type-C Fast Charging | LED Indicator,"1,399",3.5 out of 5 stars,M.R.P:
"URBN Power Bank 10,000mAh - Ultra Slim, 22.5W Two Way Fast Charging, Triple Output, Dual Type C PD, 12 Layers Circuit Protection, BIS Certified, 6 Months Warranty Free Type C Cable - Blue",799,3.7 out of 5 stars,M.R.P:
"Belkin 20000 mAh Lithium-ion Power Bank, Premium Space Gray Edition | Type C PD Input & Output | Tripple Output | 2-Year $2500 CEW","3,699",4.1 out of 5 stars,M.R.P:
"HUNCHA High Capacity Hongli Lithium Ion 1200mAH Rechargeable Original Power Ultra Boost High Capacity Cell Batteries, LED, Bluetooth Speaker, Laptops, Power Bank & Torch Etc,Flat Top, 3.7V, Pack of 10",399,2.8 out of 5 stars,"(
₹39.90/count)"
CALLMATE Wireless 20000 mAh Lithium Polymer Digital Display Power Bank with in-Built 4 in 1 Cable USB Input Port W-006 with 15 Watt Fast Charging (Black),"1,999",3.4 out of 5 stars,M.R.P:
Amazon Basics 10000 mAh 22.5W Ultra Fast Charging Power Bank | Type C Power Delivery (Input& Output) | Quick Charge | Two-Way Fast Charging | Made in India (Blue),"1,189",3.8 out of 5 stars,M.R.P:
E GATE 102B Powerbank | 10000mAh | 22.5W Fast Charging | QC + PD | Dual Input Port : Type C & Micro USB | Triple Output Port : 2X USB & Type C | LED Indicator| for All iPhone & Android (Black),799,4.9 out of 5 stars,M.R.P:
"GadgetBite Silicone case for Xiaomi, 10000mAh Power Bank, for Xiaomi mi[Power Bank NOT Included]-White",249,4.6 out of 5 stars,M.R.P:
"CALLMATE Powernugget 5000mAh Fast Charging Power Bank (20W Light-ning & 23W Type C PD Output), Compatible with All iPhones, iPads, Airpods (Light-ning, Li-Ion, Black)",699,3.3 out of 5 stars,M.R.P:
"URBN Power Bank 10,000mAh - Ultra Slim, 22.5W Two Way Fast Charging, Triple Output, Dual Type C PD, 12 Layers Circuit Protection, BIS Certified, 6 Months Warranty Free Type C Cable - Bright Blue",999,3.8 out of 5 stars,M.R.P:
Robocraze Dual USB 5V 1A 2.1A Mobile Power Bank with PCB Power Module LCD,399,3.0 out of 5 stars,M.R.P:
"ZEBRONICS MW60 Power Bank, 10000 mAh, Rapid Charge, 20W Output, Outputs - Dual USB | Dual Type C | Lightning, Type C PD, LED Indicator, Built in I/O Cables, Made in India (Lavender)","1,119",3.2 out of 5 stars,M.R.P:
"tD True Desire 10000mAh Magsafe Compatible Mini Wireless Power Bank for iPhone Series 15, 14, 13 & 12, 22.5W Wired with 15W Wireless Charging Type C Power Bank, Li-Polymer (Black)","1,299",3.5 out of 5 stars,M.R.P:
"pTron Newly Launched Dynamo Lite 10000mAh 12W Power Bank, Made in India, Dual USB Charging Ports, 2 Input Ports Type-C & Micro USB, Slim Design & Multiple Layers of Protection (Black)",699,3.4 out of 5 stars,M.R.P:
Oboe Silicon Soft Cover Case for Mi Boost Pro Power Bank 30000 mAh Battery (Black) [Power Bank NOT Included],379,4.0 out of 5 stars,M.R.P:
"Portronics PowerPulse 30 Advanced 10000 mAh Smallest Power Bank with 30W Max Output, LED Indicator, 18w Mach USB-A Output, 30W Type C PD Output, Type C Input, Comes with Type C Charging Cable(Black)","1,499",4.4 out of 5 stars,M.R.P:
"pTron Newly Launched Dynamo 10000mAh 22.5W Power Bank, Made in India, 20W PD Fast Charging, 3 Output, 2 Input Ports Type-C/PD & Micro USB, Li-Polymer Battery & Multiple Layers of Protection (Black)",999,3.6 out of 5 stars,M.R.P:
SP Electron C-Type Ultra Small 5V Micro USB DIY Step Up Power bank Charging Module Circuit Board,99,3.3 out of 5 stars,M.R.P:
"ElevOne by Ambrane 10000mAh Slim & Compact Powerbank, 12W Fast Charging, Dual USB Output, LED Indicators with Transparent Design for iPhones, Android, Smart Watches & Other Device (Rapid X, Black)",899,4.0 out of 5 stars,M.R.P:
"Callmate 60000mAh Power Bank, 23W Fast Charging with Type C PD (Input & Output) | Digital Display | with Detachable Cable (Type-C & iOS)| 5 Output and 2 Input |LED Torch (Black, Lithium Polymer)","3,299",3.1 out of 5 stars,M.R.P:
"ZEBRONICS MW61 Wireless Power Bank, 10000 mAh, Rapid Charge, Built-in Wireless Charging Pad, Outputs - 22.5W Wired | 15W Wireless, Type C PD 3.0, LED Indicator, Made in India (Yellow)","1,249",3.2 out of 5 stars,M.R.P:
"Samsung Galaxy 10000mAh Power Bank, 25W Fast Charging, Dual Output, Quick Charge, Beige","3,599",4.2 out of 5 stars,M.R.P:
Amazon Basics 5000mAh Li-Polymer Wireless Power Bank | Two-Way Fast Charging | 20W Fast Charging Through Wire |15W Wireless Charging| for iPhone 12 and above (White),"1,219",3.0 out of 5 stars,M.R.P:
"ElevOne by Ambrane 20000mAh Power Bank with 10.5W Fast Charging, Dual USB Output, Made in India, Multi-Layer Protection, Wide Compatibility, Stylish & Compact Design + Type-C Cable (Rapid 20, Blue)",999,3.5 out of 5 stars,M.R.P:
"Ambrane 10000mAh Powerbank, Slim & Compact (Pocket & Travel-Friendly) 22.5W Fast Charging, USB & Type C Output, Power Delivery, Compatible with iPhone, Android & Other Devices, (Line-10, Green)","1,299",4.2 out of 5 stars,M.R.P:
"iGear Max 20 Power Bank 20000mAh, Type-C PD 22.5W Fast Charging, Triple Output Ports, Battery Indicator, Wake-up Button, High-Speed Power Delivery for Phones & Tablets, Compact Design (Black)","1,199",4.7 out of 5 stars,M.R.P:
Multi Purpose Smart Power Bank 10000mAh | Wireless Speaker |100w Super Fast Charging | 3 Pin Triple Wired Output | LED Screen | Smart Watch | GPS Tracker | (Model 2),"2,499",3.2 out of 5 stars,M.R.P:
"GadgetBite Silicone case for Xiaomi, 10000mAh Power Bank, for Xiaomi mi[Power Bank NOT Included]-Pink",249,4.6 out of 5 stars,M.R.P:
"ZEBRONICS MB10000S13 Power Bank, 10000 mAh, Rapid Charge, 22.5W Output, Dual USB Output, PD 3.0 Type C, Built in Protections, Percentage Indicator, Made in India (Black)",919,3.8 out of 5 stars,M.R.P:
Electronic Spices T6845-C Power Bank Charging Circuit Module Pack of 1pcs,129,3.2 out of 5 stars,M.R.P:
"Stuffcool 10000mAh Palm Smallest QC PD 20W Type C Super Premium Mini Powerbank, Charges Any iPhone 50% in 30 mins (Yellow)","2,299",3.7 out of 5 stars,M.R.P:
"Callmate 20000mAh Power Bank, 23W Fast Charging with Type C PD (Input & Output)| Metal Body, 4 Output Ports and 2 Input | Digital Display (23 W, Quick Charger, Power Delivery) (Blue)","1,138",2.6 out of 5 stars,M.R.P:
"Armilo. Portable Bracelet Charger (for iPhone) Premium, Easy to Wear & Durable, Black",599,3.8 out of 5 stars,M.R.P:
"Amazon Basics 10000 mAh Lithium Polymer Mini Power Bank with 22.5W Fast Charging, Dual Output, Charging Indicator, Type-C Cable Included, Blue","1,099",3.3 out of 5 stars,M.R.P:
Electronic Spices JZ6864 Single USB 5V 1A Power Bank Charging Module (Pack of 1),149,3.2 out of 5 stars,M.R.P:
"URBN Power Bank 10,000mAh Ultra Slim 12W | Dual Port Type C Input/Output | BIS Certified | 4-Layer Circuit Protection | 6-Month Replacement Warranty | Made in India | Free Type C Cable - Green",699,3.7 out of 5 stars,M.R.P:
"ZEBRONICS MW64 Compact Power Bank, 10000 mAh, Rapid Charge, 22.5W Output, Outputs - Type C Cable | Type C Port | Lightning Port, Percentage Indicator, Made in India (Black)","1,519",3.2 out of 5 stars,M.R.P:
"pTron Newly Launched Dynamo Elite 10000mAh 22.5W Power Bank Supports VOOC/Wrap/Dash USB Charging, 20W PD Fast Charging, 3 Output Ports, 2 Input Ports & Multiple Layers of Protection (Black)",899,3.3 out of 5 stars,M.R.P:
Electronic Spices Dual Usb Output 5v 2.1a 1a Power Bank Charging Module With Digital Lcd Display Indicator Pack of 1pcs,309,3.3 out of 5 stars,M.R.P:
"INGCO 20V Fast Intelligent Charger, Serving Only INGCO Series 2.0Ah and 4.0Ah Batteries, Charges 20V 2.0Ah Battery in 0.5Hr, Charges 20V 4.0Ah Battery in 1Hr, Compatible with All INGCO 20V Power Tools",998,4.3 out of 5 stars,M.R.P:
OBOE Silicon Soft Cover Case for Mi Power Bank 3i 10000 mAh/Mi Wireless Power Bank 10000 mAh Battery (Blue) [Power Bank NOT Included],332,4.0 out of 5 stars,M.R.P:
"DR VAKU® 20000mAh Power Bank Nextek Portable 22.5w PD 18w QC Fast Charging Dual USB Port (Input & Output) Lithium Polymer Battery Power Bank for iPhone, Samsung & Android Devices- White","1,599",4.3 out of 5 stars,M.R.P:
URBN X PAYAL Singhal 10000 mAh Slimmest Nano Power Bank | 22.5W Super Fast Charging | Pocket Size| Dual Power Delivery Output + 1 USB Output for Quick Charge | Two-Way Fast Charge (Blue),"1,639",4.1 out of 5 stars,M.R.P:
"ElevOne by Ambrane 10000mAh Slim & Compact Powerbank, 12W Fast Charging, Dual USB Output, LED Indicators with Transparent Design for iPhones, Android, Smart Watches & Other Device (Rapid X, Purple)",899,4.0 out of 5 stars,M.R.P:
"Rpi shop – 93 pcs Colours Assorted Polyolefin Heat Shrink Tube, Insulated Wire Cable Sleeving Wrap, Multicolour, 8 Different Cut Size with Box (iphone's lightining or charging cable repair sleeve)",148,3.6 out of 5 stars,M.R.P:
"Anker Nano Power Bank, 10,000mAh Portable Charger with Built-In USB-C Cable, PD 30W Output with 1 USB-C, 1 USB-A, Fast Charging Battery Pack for iPhone 16/15/14 Series, Galaxy, iPad, and More - Purple","3,499",4.5 out of 5 stars,M.R.P:
"Ambrane 10000mAh Powerbank, Slim & Compact (Pocket & Travel-Friendly) 22.5W Fast Charging, USB & Type C Output, Power Delivery, Compatible with iPhone, Android & Other Devices, (Line-10, Purple)","1,299",4.2 out of 5 stars,M.R.P:
iCSTORE 18650 lithium Battery Holder Case/Mount/Socket With DIY Powerbank Modulefor Rechargeable Battery Charging COMBO - Pack of (2 Case + 2 Module),195,3.1 out of 5 stars,M.R.P:
GadgetBite Silicon Soft Cover Case for Mi Power Bank 3i 20000 mAh Battery [Power Bank NOT Included]-White,314,4.6 out of 5 stars,M.R.P:
"URBN Power Bank 10,000mAh Ultra Slim | Dual Port Type C Input/Output | BIS Certified | 4-Layer Circuit Protection | 6-Month Replacement Warranty | Made in India | Free Type C Cable - Purple",799,3.7 out of 5 stars,M.R.P:
18650 Battery Charging Aluminium Body,359,3.1 out of 5 stars,M.R.P:
"Zaoma Flap Case Cover Pouch Compatible for Extremely Compact Ambrane 10000 mAh Power Bank (22.5 W, Power Delivery 3.0) (Black, Cases with Holder) (AMB10KCOM_DUS)",399,3.8 out of 5 stars,M.R.P:
"Czartech Type C to Type C Cable Fast Charging Power Bank Size 30 CM Compatible with Samsung galaxy series, OnePlus, Google Pixel Series and All other Type C - C Devices",299,4.0 out of 5 stars,50+ bought in past month
"Portronics Luxcell B12 10,000mAh Ultra Slim Power Bank with USB-A Output Port & Type C Input Port |12W Output |4-Layer Circuit Protection |BIS Certified |Type C Cable Included | Made in India(Yellow)",618,3.6 out of 5 stars,M.R.P:
"Spigen 20,000mAh, 30W Fast Charging Durable Alloy Power Bank with PD3.0 20W for 2 USB-C Ports, QC3.0 22.5W for USB-A Port - Navy Blue","3,318",3.9 out of 5 stars,"(
₹1,106/count)"
"iGear MagCharge Plus: 10000mAh Magsafe Power Bank, 15W Wireless/22.5W Wired Charging, Digital Display, Type-C Input & Output, Magnetic Ring for Android Phones, Phone Stand, Support iPhone 12 & Above","2,999",3.6 out of 5 stars,M.R.P:
"ZEBRONICS MW60 Power Bank, 10000 mAh, Rapid Charge, 20W Output, Outputs - Dual USB | Dual Type C | Lightning, Type C PD, LED Indicator, Built in I/O Cables, Made in India (Black)","1,119",3.2 out of 5 stars,M.R.P:
"Belkin 20000 mAh Lithium-ion Power Bank, Premium White Edition | Type C PD Input & Output | Tripple Output | 2-Year $2500 CEW","3,699",4.1 out of 5 stars,M.R.P:
ROBOMALLS Dual USB 5V 1A 2.1A Power Bank Charging Module Circuit Board with Digital Display (pack of 1),325,3.4 out of 5 stars,M.R.P:
"URBN Power Bank 10,000mAh - Ultra Slim, 22.5W Two Way Fast Charging, Triple Output, Dual Type C PD, 12 Layers Circuit Protection, BIS Certified, 6 Months Warranty Free Type C Cable - Green",799,3.7 out of 5 stars,M.R.P:
"Qubo MagZap X1 Power Bank from Hero Group 5000mAh Magnetic Magsafe Wireless, 15W Wireless/20W Wired Output, USB Type C, Supports iPhone 12 & Above, Metal Ring Included for Android (Black)","1,499",3.4 out of 5 stars,M.R.P:
Brain Freezer Silicon Soft Cover Case Compatible with Redmi Power Bank 10000 mAh (Pink) [Device Not Included],390,3.0 out of 5 stars,M.R.P:
SmallRig Holder for Portable Power Banks BUB2336,"3,281",4.7 out of 5 stars,M.R.P:
"ERZA High Capacity Hongli Lithium Ion 1200mAH Rechargeable Original Power Ultra Boost High Capacity Cell Batteries, LED, Bluetooth Speaker, Laptops, Power Bank and Torch Etc, 3.7V, Pack of 6",299,3.5 out of 5 stars,"(
₹49.83/count)"
MCDODO Mini Magnetic 15W Wireless Fast Charging Power Bank 5000mAh Blue,"2,096",4.7 out of 5 stars,M.R.P:
"EVM EnMag Pro 10000mAh Mag-Safe Powerbank - Fast Charging with Magnetic Foldable Stand Compatible with iOS and Qi Devices Type-C Input/Output, 15W Wireless Output - 2 Years Warranty (EVM-P0308-White)","2,199",3.7 out of 5 stars,M.R.P:
"Loony 10000mAh Magnetic Wireless Power Bank (2in1 Charge with USB-C Cable + Wireless) with Step Stand for Smartphones (iPhone,Samsung)/ Earphones (Airpod), iOS/Android Devices-(White)",999,3.2 out of 5 stars,M.R.P:
"LAPCARE Ginne-I 10000mAh Power Bank, Slim & Compact (Pocket & Travel-Friendly) 22.5W Fast Charging QC USB & PD Type C Output, Compatible with iPhone, Android & Other Devices",678,4.7 out of 5 stars,M.R.P:
"Portronics Power PRO 10K 10000 mAh,10w Slim Power Bank with Dual USB Output Port for iPhone, Anrdoid & Other Devices.(Black)",799,3.7 out of 5 stars,M.R.P:
Lava PB11 | 10000mAh | 12W Power Bank | Dual USB Charging Ports | 2 Input Ports Type-C & Micro USB | Made in India | Multiple Layers of Protection & BIS Certified | (Black),748,4.0 out of 5 stars,M.R.P:
"CALLMATE Power Bank 10000mAh Li-Polymer with 2.4 Fast Charging with 1 USB Port and 2 Input (Micro, Type C),Semi Digital Battery Indicator, in-Built 3 in 1 Detachable Cable (Pink)",899,3.5 out of 5 stars,M.R.P:
INVENTO 5pcs 5V Step-Up Power Module Lithium ion Battery Charging Board Boost Converter Usb For DIY Power Bank circuit Charger,450,3.6 out of 5 stars,"(
₹90/count)"
"Belkin Boost Charge Pro 5000 mAh Qi2 Magnetic Power Bank | iPhone 16, 15, 14, 13 | Black","4,999",4.2 out of 5 stars,M.R.P:
"SEVENAIRE P100 Magnetic Magsafe Power Bank 10000mAh [Magsafe Compatible] [15W Fast Charge] Magnetic Wireless Power Bank for iPhone 12 & Above, [22.5W Wired], Type C PD Input/Output (Black)","3,299",4.0 out of 5 stars,M.R.P:
"Belkin 20000 mAh Lithium-ion Power Bank, Premium Gold Edition | Type C PD Input & Output | Tripple Output | 2-Year $2500 CEW","3,699",4.1 out of 5 stars,M.R.P:
"Portronics Luxcell 10K 10000 mAh Designer Power Bank with 22.5W Max Output, LED Indicator, Mach USB-A Output, Type C PD Output, Type C Input, Wake Up Button(Ivory White)",999,3.9 out of 5 stars,M.R.P:
LAPCARE Blaze 10000mAh Power Bank | Dual USB Port + PD 22.5w Fast Charging Type-c | Led Indicator | Light Weight | Compact & Slim Design | Made in India,699,3.1 out of 5 stars,M.R.P:
"Solar Charger Power Bank 20000mAh, Portable Solar Pone Charger with Compass,Carabiner, Whistle,Flashlights,Solar Panel Charger,Camping Gear Accessory (Blue)","4,999",4.1 out of 5 stars,M.R.P:
"URBN 10000 mAh Nano Slim Power Bank | 22.5W Fast Charging | Type C PD (Input& Output) | Made in India | Two Way Fast Charge | for iPhone, Android & More (Black)","1,400",4.1 out of 5 stars,M.R.P:
Vismac Transparent 10000mAh Power Bank 22.5W Fast Power Delivery Charging/Input- 1 Type - C / 2 Type - B | 4 Mode Emergency Led Light with Digital Display (Yellow)…,"1,200",4.7 out of 5 stars,M.R.P:
"Belkin 5000 mAh Magnetic MagSafe Wireless Power Bank with Stand, Sleek Design for iPhone 15, 14, 13 and 12 Series, Compatible with MagSafe Covers – Purple","3,489",3.6 out of 5 stars,M.R.P:
"ZEBRONICS MW62 Wireless Power Bank, 10000 mAh, Rapid Charge, Built-in Wireless Charging Pad, Outputs - 22W Wired | 15W Wireless, Type C I/O | USB Output, Built-in Foldable Stand, Made In India (WHITE)","1,619",3.2 out of 5 stars,M.R.P:
URBN X PAYAL Singhal 10000 mAh Slimmest Nano Power Bank | 22.5W Super Fast Charging | Pocket-Sized| Dual Power Delivery Output + 1 USB Output for Quick Charge | Two-Way Fast Charge (Pink),"1,639",4.1 out of 5 stars,M.R.P:
"Lifelong Chargemate Nano Magsafe Power Bank-10000mAh, 22.5W Fast Charge, Wireless, Quick Charge 3.0, Portable Power Bank Compatible with Earbuds, Mobiles, Speakers Smartwatches, & Tablets (LLPVBM20)","2,203",3.1 out of 5 stars,M.R.P:
SEVENAIRE P130 2-in-1 Mag-Safe Power Bank 10000mAh with Apple Watch Charging | 22.5W Fast Charging | Charges iPhone 50% in 30 mins via Built-in Type C Cable| Magnetic Power Bank for iPhone 12 & Above,"3,999",3.9 out of 5 stars,M.R.P:
"ZEBRONICS MW64 Compact Power Bank, 10000 mAh, Rapid Charge, 22.5W Output, Outputs - Type C Cable | Type C Port | Lightning Port, Percentage Indicator, Made in India (White)","1,499",3.2 out of 5 stars,M.R.P:
"Ambrane 10000mAh Powerbank, Slim & Compact (Pocket & Travel-Friendly) 22.5W Fast Charging, USB & Type C Output, Power Delivery, Compatible with iPhone, Android & Other Devices, (Line-10, Brown)","1,299",4.2 out of 5 stars,M.R.P:
"KP Original - FO5 695462 3.7v 5000mAh Rechargeable Battery for Power Bank DVD, Tablet, MP3 Player, GPS, Instruments and DIY 5000 mah",595,5.0 out of 5 stars,M.R.P:
Amazon Basics 10000mAh Li-Polymer Wireless Power Bank | Two-Way Fast Charging | 22.5W Fast Charging Through Wire |15W Wireless Charging| for iPhone 12 and above and Samsung S Series phones (Black),"2,359",3.0 out of 5 stars,M.R.P:
Fire Beat 20000mAh Power Bank AI Powered Charging with 2 Years Warranty 22.5W Super Fast Charging (Make in India),"1,992",3.9 out of 5 stars,M.R.P:
"Qubo MagZap X1 Power Bank from Hero Group 5000mAh Magnetic Magsafe Wireless, 15W Wireless/20W Wired Output, USB Type C, Supports iPhone 12 & Above, Metal Ring Included for Android (White)","1,499",3.0 out of 5 stars,M.R.P:
Multi Purpose Smart Power Bank 10000mAh | Wireless Speaker |100w Super Fast Charging | 3 Pin Triple Wired Output | LED Screen | Smart Watch | GPS Tracker | (Black),"2,754",3.2 out of 5 stars,M.R.P:
Fire Beat AI 20000mAh Slimmest Power Bank AI Powered Charging with 2 Years Warranty 22.5W Super Fast Charging (Make in India),"1,997",4.1 out of 5 stars,M.R.P:
"Electronic Spices Double AA Battery Case Holder with Lead Wire DIY Battery Storage Boxes, Slots in Parallel Black Plastic Batteries Case with Pin (Double Slot)",89,3.7 out of 5 stars,"(
₹14.83/Count)"
"Portronics Power Brick II 10000 mAh,2.4A 12w Slim Power Bank with Dual USB Output Port for iPhone, Anrdoid & Other Devices.(Black)",999,3.5 out of 5 stars,M.R.P:
"SR Portables 20000mAh High-Capacity Power Bank, 22.5W Fast Power Delivery Charging | Input- Type C, Micro USB | Triple Output - 2 x USB A, 1 x USB C (Black, 20,000 mAh)","1,398",5.0 out of 5 stars,M.R.P:
"URBN 10000 mAh 15W Li-Polymer Premium Black Edition Wireless Power Bank | 22.5W Fast Charging | Type C Power Delivery (1 Input, 3 Output) | Made in India| Free Type C Cable (Black)","1,799",3.1 out of 5 stars,M.R.P:
"iGear Max PD Power Bank 10000mAh, Type-C PD 22.5W Fast Charging, Triple Output Ports, Battery Indicator, Wake-up Button, High-Speed Power Delivery for Phones & Tablets, Compact Design (Black)",998,4.7 out of 5 stars,M.R.P:
"ERD PB-10KE Lithium-Polymer, 2 USB Output, 12W Power Bank, 10000mAh Type-C and Micro USB Input Ports, Compatible with Smartphones, Smart Watches, Neckbands & Other Devices, White",922,1.0 out of 5 stars,M.R.P:
"pTron Dynamo Z 10000mAh 22.5W Power Bank, 20W PD Fast Charging Supports Xiamo, Redmi, Samsung, iPhone, Oneplus, Oppo, 3 Output & 2 Input Ports & Multiple Layers of Protection (Jet Black)",999,1.4 out of 5 stars,50+ bought in past month
"Portronics Power Pod 10K Advanced 10000 mAh Smallest Power Bank with 22.5W Max Output, LED Indicator, Mach USB-A Output, Type C PD Output, Type C Input(Black)",999,4.1 out of 5 stars,M.R.P:
URBN 10000 mAh Nano Power Bank Juice Box Edition with EV-Batteries | 20W Fast Charging | Smallest Power Bank | Type C PD (Input& Output) | Made in India | Dual Output | (Watermelon Ice),"1,599",4.8 out of 5 stars,M.R.P:
